id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJc_Bi_vZ90S0R4nYLTakwaOE,Warung Bali Paktu Nyanyo,-8.3473995,114.7255799,"MP3G+26W, Penyaringan, Mendoyo, Jembrana Regency, Bali 82261, Indonesia",https://maps.google.com/?cid=16242285559811897058,OPERATIONAL,+62 857-3721-1188,restaurant,"restaurant, food",5,3,,,,,,
